Date,Type,Link
2024-11-21 01:38:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7264674429966700544
2024-11-21 01:38:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7261383605732397056
2024-11-21 01:38:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7265061391684812800
2024-11-14 23:42:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262524635827617792
2024-11-14 23:42:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262887079615848449
2024-11-13 18:44:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7259980463841132544
2024-11-12 18:22:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7261799848465596416
2024-11-08 04:31:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7260353457973272577
2024-11-08 04:31:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7260421144078385152
2024-11-04 23:49:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7259251807107895296
2024-11-03 08:53:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7254899435032248323
2024-11-03 08:52:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7257803810679496705
2024-11-03 08:52:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7258206181960105984
2024-10-31 20:33:25,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7257832239818825728
2024-10-29 21:01:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7253842699034746880
2024-10-25 16:55:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7247379941476966400
2024-10-25 16:55:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7249705513007886336
2024-10-25 16:55:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7250429984031268864
2024-10-25 16:55:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7252362773219721217
2024-10-25 16:55:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253117869243187201
2024-10-25 16:55:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7254174657346498563
2024-10-25 16:54:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7253841630007283712
2024-10-22 04:45:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253899108870938625
2024-10-08 20:07:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7248089616241606657
2024-09-09 17:22:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7237942759016251392
2024-09-05 18:09:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7237233083140186112
2024-08-26 18:46:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7232769921196158976
2024-08-22 17:03:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7232177765154766848
2024-08-02 23:04:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7224911844975554560
2024-06-21 23:53:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7209087892281827330?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7209087892281827330%2C7210066237383450625%29
2024-04-30 23:29:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7191119222289190912
2024-04-25 17:57:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7189035602355326976
2024-04-09 20:35:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7183509586455195648
2024-04-05 20:03:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7178073269034524672
2024-04-05 20:03:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7178798263947472896
2024-04-05 20:03:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7179522818873724928
2024-04-05 20:03:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7181349971416289280
2024-04-05 20:03:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7182060000784121856
2024-03-21 18:31:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7176623700060876801
2023-10-07 02:04:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115023508539113474
2023-10-07 02:03:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115843678232858624
2023-08-21 15:14:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7097287269258035200
2023-07-18 22:12:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7085302957390319616
2023-07-15 00:08:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7085670157246730240
2023-07-06 23:41:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082749930062188544
2023-06-08 01:31:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072284200522969089
2023-05-27 16:09:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7068002905827536896
2023-05-22 23:20:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7058945831730630656
2023-05-19 00:24:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064993401108062210
2023-05-15 04:46:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059236113814540289
2023-05-08 19:54:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7061370344023986176
2023-05-05 22:39:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7059868356958384128
2023-05-05 14:26:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059976250399850496
2023-05-04 14:55:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059186171666452481
2023-04-08 01:43:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050211766428979200
2023-04-01 21:28:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7048030405978959872
2023-03-27 23:21:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7045915736078196736
2023-03-22 05:17:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7044005585175928832
2023-03-21 01:20:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7043589617161248768
2023-02-24 16:43:25,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7034882136113364992
2023-02-16 00:08:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7027420738630410240
2022-10-13 14:30:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6986245231729938432
2022-10-05 22:04:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6974100612921655296
2022-09-16 21:40:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6975526059744083968
2022-09-06 19:36:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972986454364880896
2022-09-04 05:53:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971527833642795008
2022-08-31 04:20:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6970175692982415361
2022-08-29 00:01:32,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961413136214102016
2022-08-04 17:49:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960993524641140737
2022-08-04 15:49:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6960926806942134272
2022-07-12 03:59:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950830227824537600
2022-06-11 00:54:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6941081248094203904
2022-03-23 05:10:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6911433703084687361
2022-03-17 03:55:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6909159688005672961
2022-03-10 23:39:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907254003659616256
2022-02-21 05:25:37,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6897873305957675008
2022-01-16 19:56:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886111583290970112
2022-01-09 01:44:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6884641526534803456
2021-10-05 00:16:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850877688224325632
2021-04-19 04:05:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6789309135268794368
2021-04-18 21:25:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6789431601420992512
2021-04-10 01:49:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6786065393929854976
2021-03-29 20:32:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6782398505337155584
2021-03-10 17:53:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775290895978901504
2021-02-26 15:15:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770968961875091456
2021-02-23 04:37:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769832205872111616
2021-02-11 17:50:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6762347653490585601
2021-02-10 16:05:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6765271177679142912
2021-01-27 21:40:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6759961923237818368
2021-01-26 00:13:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6759624106565529600
2021-01-25 21:40:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6758494715563388928
2021-01-25 03:23:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6757770600875380736
2021-01-15 20:45:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6755856971951353856
2021-01-07 05:14:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752251921526071296
2020-12-05 05:13:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739322806921773056
2020-12-02 00:56:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739305618911444992
2020-11-02 15:41:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725474136304488448
2020-10-09 03:40:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719588461856346112
2020-09-22 14:46:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6703127636891181056
2020-07-04 16:33:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6684647858647400450
2020-04-08 18:55:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6653676606281830401
2020-04-06 22:02:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6653036933951877120
2020-03-03 18:04:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6640260114190262272
2020-01-12 02:38:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6618991174663327745
2019-11-18 22:05:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6601906376308588544
2019-10-22 15:52:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6591281263750057984
2019-10-15 18:44:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6589663059684450304
2019-10-11 03:15:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6588129364766973952
2019-10-08 03:04:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6585643803154149376
2019-10-07 15:24:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6586948926459432961
2019-08-09 21:44:34,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6565379138746671106
2019-06-01 19:50:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6540275431214510080
2019-05-30 21:23:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6536150361277812737
2019-04-01 15:00:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6518472662078099456
2019-03-13 20:26:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511241493288677377
2019-03-04 16:25:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6507308052079800320
2019-01-15 03:19:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6489621224925331456
2019-01-05 00:03:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6485299034155286528
2019-01-05 00:02:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7913726744727284038
2018-11-01 20:32:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6458137233902878720
2018-10-16 15:58:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6457755494768611328
2018-09-27 23:29:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6451092043912540160
2018-08-20 18:05:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7098518346825744504
2018-05-03 03:36:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6397099338593558528
2017-10-18 06:05:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6325786052330037248
2016-04-28 06:54:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6130713874510413824
2016-03-01 15:06:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6110244333816930304
2015-04-24 15:43:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5997066051345489922
2015-04-11 03:29:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5992061999377309696
2014-09-25 02:05:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5919988160690933760
2014-09-08 15:05:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5912002822240481280
2014-09-08 15:04:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5913895549051904000
2014-08-17 01:09:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5903187205819498496
2014-07-21 14:20:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5893327318683779072
2014-07-21 14:20:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5895560897690112000
2014-05-03 23:58:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5867720233912918017
